parallel_requests,QPS,P50_latency(ms),P90_latency(ms),P95_latency(ms),P99_latency(ms),clustersize,query,rfshards,GROUP,fcts
11,2297.3,0.9551843007405599,2.267916997273763,52.25155750910441,77.94257005055745,2,roundrobin,rf2_s1__,11,0.0004279613494873047--0.0005383491516113281--0.0005710124969482422--0.0006070137023925781--0.0006496906280517578--0.0006945133209228516--0.0007545948028564453--0.0008158683776855469--0.0008535385131835938--0.0009052753448486328--0.0009644031524658203--0.0010538101196289062--0.0011487007141113281--0.0012631416320800781--0.001374959945678711--0.0015003681182861328--0.001678466796875--0.0018761157989501953--0.002422809600830078--0.07549428939819336
11,1319.7,8.981108665466309,35.22336483001709,50.302584966023765,84.54636732737224,2,roundrobin,rf2_s1__,11,0.0008606910705566406--0.0013303756713867188--0.0015408992767333984--0.0017423629760742188--0.0020112991333007812--0.0023193359375--0.0026798248291015625--0.0035126209259033203--0.004832029342651367--0.006330966949462891--0.007731914520263672--0.009521961212158203--0.01143789291381836--0.01371455192565918--0.01598215103149414--0.018641948699951172--0.022062063217163086--0.03883767127990723--0.05394339561462402--0.06467223167419434
16,2261.2,1.4294175540699678,43.523550033569336,73.36735725402832,84.39083660350127,2,roundrobin,rf2_s1__,11,0.00035309791564941406--0.0005316734313964844--0.0006136894226074219--0.0006887912750244141--0.0008075237274169922--0.0009107589721679688--0.000985860824584961--0.0011067390441894531--0.0012180805206298828--0.001323699951171875--0.0014300346374511719--0.0015826225280761719--0.0017817020416259766--0.001983642578125--0.0021948814392089844--0.0025327205657958984--0.0029768943786621094--0.003800630569458008--0.007002353668212891--0.08234667778015137
16,1754.7,9.727898766012753,36.37233902426327,55.689068401561066,106.94266768062816,2,roundrobin,rf2_s1__,11,0.0007863044738769531--0.0012249946594238281--0.0014774799346923828--0.0017349720001220703--0.0020639896392822266--0.0024492740631103516--0.0029528141021728516--0.0036547183990478516--0.004659175872802734--0.0061337947845458984--0.007827997207641602--0.009675025939941406--0.012148380279541016--0.015059232711791992--0.017141103744506836--0.020498991012573242--0.025504589080810547--0.04526042938232422--0.055683135986328125--0.06711721420288086
1,98.3,4.400968551635742,10.204553604125977,14.426946640014648,261.32988929748535,2,roundrobin,rf2_s1__,11,0.003568887710571289--0.004174709320068359--0.004614591598510742--0.005338430404663086--0.00603175163269043--0.006410360336303711--0.006925106048583984--0.007744312286376953--0.007998466491699219--0.008523702621459961--0.008801937103271484--0.009426116943359375--0.009944438934326172--0.01076650619506836--0.01168680191040039--0.012451171875--0.013734817504882812--0.016102313995361328--0.020409107208251953--0.028853893280029297
21,2206.6,1.677968285300515,48.01699248227206,77.1155140616677,87.2471115805886,2,roundrobin,rf2_s1__,11,0.0003523826599121094--0.0005514621734619141--0.0006265640258789062--0.0007407665252685547--0.0008537769317626953--0.0009491443634033203--0.0010783672332763672--0.0012195110321044922--0.0013866424560546875--0.0015773773193359375--0.0017490386962890625--0.0019478797912597656--0.0021409988403320312--0.002443552017211914--0.0027785301208496094--0.0031871795654296875--0.003822803497314453--0.004883289337158203--0.07797503471374512--0.08457517623901367
21,2236.4,11.534680019725453,38.72735933824019,54.3858137997714,107.03009908849543,2,roundrobin,rf2_s1__,11,0.0007004737854003906--0.0011420249938964844--0.0013883113861083984--0.0017104148864746094--0.0022225379943847656--0.002928495407104492--0.0037298202514648438--0.0045855045318603516--0.005595207214355469--0.006951093673706055--0.009048700332641602--0.01143336296081543--0.014264106750488281--0.017095327377319336--0.020067930221557617--0.023979663848876953--0.03530597686767578--0.049146175384521484--0.05766725540161133--0.06741905212402344
6,2037.2,0.8738040924072266,2.0085062299455916,11.917931692940849,63.343593052455354,2,roundrobin,rf2_s1__,11,0.0003991127014160156--0.0005536079406738281--0.000621795654296875--0.0006837844848632812--0.0007250308990478516--0.0007839202880859375--0.0008349418640136719--0.0008776187896728516--0.0009188652038574219--0.0009672641754150391--0.00101470947265625--0.0010654926300048828--0.0011234283447265625--0.0011806488037109375--0.0012478828430175781--0.0013203620910644531--0.0014622211456298828--0.0018122196197509766--0.002254962921142578--0.0033140182495117188
6,873.8,6.277220589773996,23.44475473676409,37.54850796290806,60.49306052071707,2,roundrobin,rf2_s1__,11,0.0010099411010742188--0.0014028549194335938--0.0015859603881835938--0.0017592906951904297--0.0019342899322509766--0.0022568702697753906--0.0025205612182617188--0.002804994583129883--0.003270864486694336--0.0038628578186035156--0.005642890930175781--0.0069468021392822266--0.008486509323120117--0.010169744491577148--0.011338949203491211--0.012967824935913086--0.014742612838745117--0.017456769943237305--0.04157233238220215--0.05257821083068848
